x,y,d_left,d_right,psi
5.508494702900592,0.6399392377249715,0.956636659552027,0.7916778297954197,1.5638793932120125
5.508547413491797,0.7398169788996479,0.9072305908925816,0.7916248047200747,1.5738635268585697
5.5078820465901055,0.8396831007056995,0.8658975722410062,0.7922899436104819,1.583713362366246
5.505967483210093,0.9395367039790355,0.8333230789879473,0.7942042694533574,1.5899173032787943
5.504062922542034,1.039393539190738,0.8118129586133893,0.7961085288946125,1.5826430243899348
5.503601199189117,1.1392694398612553,0.8036912504551387,0.7965698671724726,1.582939727772383
5.501637359425156,1.2391270318030527,0.8017294243144555,0.7985333798577564,1.5888266077981312
5.500000000001288,1.3389784149758222,0.8000941629029796,0.8001706115468902,1.5789940426907194
5.500000000001288,1.43885617175745,0.8000956837638484,0.8001702888185139,1.5707963267948966
5.500000000001288,1.5387339285390849,0.8000972168063201,0.8001699663955651,1.5707963267948966
5.500000000001288,1.6386116853207215,0.8000987620303244,0.8001696442780443,1.5707963267948966
5.500000000001288,1.7384894421023556,0.8001003194357911,0.8001693224659521,1.5707963267948966
5.500000000001288,1.8383671988839914,0.8001018890226488,0.8001690009592886,1.5707963267948966
5.500000000001288,1.9382449556656192,0.800103470790826,0.8001686797580544,1.5707963267948966
5.500000000001288,2.038122712447254,0.8001050647402503,0.8001683588622496,1.5707963267948966
5.500000000001288,2.13800046922889,0.800106670870849,0.8001680382718748,1.5707963267948966
5.500000000001288,2.2378782260105248,0.8001082891825487,0.8001677179869302,1.5707963267948966
5.500000000001288,2.3377559827921535,0.8001099196752756,0.8001673980074162,1.5707963267948966
5.500000000001288,2.4376337395737884,0.800111562348955,0.8001670783333332,1.5707963267948966
5.500000000001288,2.5375114963554233,0.8001132172035119,0.8001667589646817,1.5707963267948966
5.500000000001288,2.637389253137058,0.8001148842388709,0.8001664399014617,1.5707963267948966
5.500000000001288,2.737267009918694,0.8001165634549559,0.800166121143674,1.5707963267948966
5.500000000001288,2.837144766700322,0.80011825485169,0.8001658026913189,1.5707963267948966
5.500000000001288,2.9370225234819576,0.800119958428996,0.8001654845443964,1.5707963267948966
5.500000000001288,3.0369002802635934,0.8001216741867961,0.800165166702907,1.5707963267948966
5.500000000001288,3.1367780370452265,0.8001234021250121,0.8001648491668514,1.5707963267948966
5.500000000001288,3.2366557938268623,0.8001251422435649,0.8001645319362296,1.5707963267948966
5.500000000001288,3.33653355060849,0.8001268945423753,0.8001642150110423,1.5707963267948966
5.500000000001288,3.436411307390125,0.8001286590213628,0.8001638983912893,1.5707963267948966
5.500000000001288,3.536289064171761,0.8001304356804472,0.8001635820769714,1.5707963267948966
5.500000000001288,3.6361668209533957,0.7822453224905311,0.800163266068089,1.5707963267948966
5.500000000001288,3.7360445777350253,0.7632728070661523,0.8001629503646422,1.5707963267948966
5.500000000001288,3.8359223345166593,0.7558688280082629,0.8001626349666316,1.5707963267948966
5.500000000001288,3.935800091298296,0.7500229614755888,0.8001623198740574,1.5707963267948966
5.500000000001288,4.03567784807993,0.7500221953836165,0.80016200508692,1.5707963267948966
5.500000000001288,4.135555604861567,0.7500214422888627,0.8001616906052198,1.5707963267948966
5.500000000001288,4.235433361643196,0.7500207021913666,0.8001613764289572,1.5707963267948966
5.500000000001288,4.335311118424828,0.7500199750911669,0.8001610625581326,1.5707963267948966
